timestamp,value
2024-02-23T02:54:40Z,87.7
2024-02-23T02:55:40Z,87.5
2024-02-23T02:56:40Z,87.1
2024-02-23T02:57:40Z,87.6
2024-02-23T02:58:40Z,87.9
2024-02-23T02:59:40Z,88.0
2024-02-23T03:00:40Z,50.0
2024-02-23T03:01:40Z,87.5
2024-02-23T13:54:40Z,50.0
2024-02-23T13:55:40Z,50.0
2024-02-23T13:56:40Z,50.0
2024-02-23T13:57:40Z,50.0
2024-02-23T13:58:40Z,50.0
2024-02-23T13:59:40Z,50.0
2024-02-23T23:04:40Z,50.0
2024-02-23T23:05:40Z,94.3
2024-02-23T23:06:40Z,50.0
2024-02-23T23:07:40Z,50.0
2024-02-23T23:08:40Z,94.1
2024-02-23T23:09:40Z,94.1
2024-02-23T23:10:40Z,50.0
2024-02-23T23:11:40Z,94.2
2024-02-23T23:12:40Z,50.0
2024-02-23T23:13:40Z,94.3
2024-02-23T23:14:40Z,50.0
2024-02-23T23:15:40Z,50.0
2024-02-23T23:16:40Z,94.3
2024-02-23T23:17:40Z,50.0
2024-02-23T23:18:40Z,50.0
2024-02-23T23:19:40Z,50.0
