timestamp,value
2025-02-09T02:48:50Z,93.8
2025-02-09T02:49:50Z,94.0
2025-02-09T02:50:50Z,94.3
2025-02-09T02:51:50Z,94.5
2025-02-09T02:52:50Z,94.5
2025-02-09T03:23:50Z,94.0
2025-02-09T03:24:50Z,50.0
2025-02-09T03:25:50Z,93.8
2025-02-09T03:26:50Z,94.3
2025-02-09T03:27:50Z,94.6
2025-02-09T03:28:50Z,50.0
2025-02-09T03:29:50Z,50.0
2025-02-09T03:30:50Z,50.0
2025-02-09T03:31:50Z,50.0
2025-02-09T03:32:50Z,50.0
2025-02-09T14:25:50Z,50.0
2025-02-09T14:26:50Z,50.0
2025-02-09T14:27:50Z,50.0
2025-02-09T14:28:50Z,50.0
2025-02-09T14:29:50Z,50.0
2025-02-09T14:30:50Z,50.0
2025-02-09T23:33:50Z,96.2
2025-02-09T23:34:50Z,94.9
2025-02-09T23:35:50Z,50.0
2025-02-09T23:36:50Z,50.0
2025-02-09T23:37:50Z,50.0
2025-02-09T23:38:50Z,50.0
