timestamp,value
2024-02-24T04:14:10Z,50.0
2024-02-24T04:15:10Z,93.4
2024-02-24T04:16:10Z,94.4
2024-02-24T04:17:10Z,50.0
2024-02-24T04:34:10Z,93.6
2024-02-24T04:35:10Z,93.6
2024-02-24T04:36:10Z,93.4
2024-02-24T04:37:10Z,93.0
2024-02-24T04:38:10Z,50.0
2024-02-24T04:39:10Z,92.9
2024-02-24T04:49:39Z,91.3
2024-02-24T04:50:39Z,91.3
2024-02-24T04:51:39Z,91.3
2024-02-24T04:52:39Z,91.5
2024-02-24T04:53:39Z,91.6
2024-02-24T04:54:39Z,50.0
2024-02-24T04:55:39Z,91.7
2024-02-24T04:56:39Z,91.7
2024-02-24T04:57:39Z,91.7
2024-02-24T04:58:39Z,50.0
2024-02-24T04:59:39Z,91.5
2024-02-24T05:00:39Z,91.2
2024-02-24T05:01:39Z,91.2
2024-02-24T05:02:39Z,91.0
2024-02-24T05:03:39Z,90.9
2024-02-24T05:04:39Z,90.8
2024-02-24T05:05:39Z,90.8
2024-02-24T05:06:39Z,90.8
2024-02-24T05:07:39Z,90.7
2024-02-24T05:08:39Z,90.7
2024-02-24T05:09:39Z,50.0
2024-02-24T05:10:39Z,90.7
2024-02-24T05:11:39Z,90.6
2024-02-24T05:12:39Z,90.6
2024-02-24T05:13:39Z,90.2
2024-02-24T05:14:39Z,90.2
2024-02-24T05:15:39Z,90.3
2024-02-24T05:16:39Z,90.4
2024-02-24T05:17:39Z,90.4
2024-02-24T05:18:39Z,90.7
2024-02-24T05:19:39Z,90.7
2024-02-24T05:20:39Z,90.7
2024-02-24T05:21:39Z,90.9
2024-02-24T05:22:39Z,91.0
2024-02-24T05:23:39Z,91.0
2024-02-24T05:24:39Z,91.0
2024-02-24T05:25:39Z,91.0
2024-02-24T05:26:39Z,91.1
2024-02-24T05:27:39Z,50.0
2024-02-24T05:28:39Z,91.2
2024-02-24T05:29:39Z,91.2
2024-02-24T05:30:39Z,91.3
2024-02-24T05:31:39Z,91.5
2024-02-24T05:32:39Z,91.6
2024-02-24T05:33:39Z,91.8
2024-02-24T05:34:39Z,91.8
2024-02-24T05:35:39Z,91.8
2024-02-24T05:36:39Z,91.8
2024-02-24T05:37:39Z,91.8
2024-02-24T05:38:39Z,91.7
2024-02-24T05:39:39Z,91.8
2024-02-24T05:40:39Z,50.0
2024-02-24T05:41:39Z,91.7
2024-02-24T05:42:39Z,50.0
2024-02-24T05:43:39Z,91.8
2024-02-24T05:44:39Z,91.7
2024-02-24T05:45:39Z,91.6
2024-02-24T05:46:39Z,91.4
2024-02-24T05:47:39Z,91.5
2024-02-24T05:48:39Z,92.0
2024-02-24T05:49:39Z,92.5
2024-02-24T05:50:39Z,93.1
2024-02-24T05:51:39Z,93.5
2024-02-24T05:52:39Z,93.9
2024-02-24T05:53:39Z,94.5
2024-02-24T05:54:39Z,94.5
2024-02-24T05:55:39Z,50.0
2024-02-24T05:56:39Z,94.0
2024-02-24T05:57:39Z,50.0
2024-02-24T05:58:39Z,94.1
2024-02-24T05:59:39Z,93.9
2024-02-24T06:00:39Z,93.8
2024-02-24T06:01:39Z,50.0
2024-02-24T06:02:39Z,93.5
2024-02-24T06:03:39Z,93.1
2024-02-24T06:04:39Z,92.8
2024-02-24T06:05:39Z,92.6
2024-02-24T06:06:39Z,92.6
2024-02-24T06:07:39Z,92.4
2024-02-24T06:08:39Z,92.4
2024-02-24T06:09:39Z,92.6
2024-02-24T06:10:39Z,92.4
2024-02-24T06:11:39Z,92.5
2024-02-24T06:12:39Z,92.6
2024-02-24T06:13:39Z,92.6
2024-02-24T06:14:39Z,92.5
2024-02-24T06:15:39Z,92.5
2024-02-24T06:16:39Z,92.3
2024-02-24T06:17:39Z,92.5
2024-02-24T06:18:39Z,92.6
2024-02-24T06:19:39Z,50.0
2024-02-24T06:20:39Z,92.7
2024-02-24T06:21:39Z,93.0
2024-02-24T06:22:39Z,93.0
2024-02-24T06:23:39Z,93.0
2024-02-24T06:24:39Z,93.0
2024-02-24T06:25:39Z,93.1
2024-02-24T06:26:39Z,93.0
2024-02-24T06:27:39Z,92.9
2024-02-24T06:28:39Z,92.8
2024-02-24T06:29:39Z,93.0
2024-02-24T06:30:39Z,93.0
2024-02-24T06:31:39Z,92.8
2024-02-24T06:32:39Z,92.6
2024-02-24T06:33:39Z,92.6
2024-02-24T06:34:39Z,92.7
2024-02-24T06:35:39Z,92.6
2024-02-24T06:36:39Z,92.6
2024-02-24T06:37:39Z,92.5
2024-02-24T06:38:39Z,92.5
2024-02-24T06:39:39Z,92.5
2024-02-24T06:40:39Z,92.5
2024-02-24T06:41:39Z,92.5
2024-02-24T06:42:39Z,92.4
2024-02-24T06:43:39Z,50.0
2024-02-24T06:44:39Z,92.3
2024-02-24T06:45:39Z,92.4
2024-02-24T06:46:39Z,50.0
2024-02-24T06:47:39Z,92.3
2024-02-24T06:48:39Z,92.1
2024-02-24T06:49:39Z,92.0
2024-02-24T06:50:39Z,91.9
2024-02-24T06:51:39Z,91.7
2024-02-24T06:52:39Z,91.6
2024-02-24T06:53:39Z,91.6
