timestamp,value
2024-01-28T08:43:10Z,89.7
2024-01-28T08:44:10Z,89.8
2024-01-28T08:45:10Z,90.1
2024-01-28T08:46:10Z,90.3
2024-01-28T08:47:10Z,50.0
2024-01-28T08:48:10Z,90.2
2024-01-28T08:49:10Z,89.7
2024-01-28T08:50:10Z,89.6
2024-01-28T08:51:10Z,89.5
2024-01-28T08:52:10Z,89.6
2024-01-28T08:53:10Z,50.0
2024-01-28T08:54:10Z,89.9
2024-01-28T08:55:10Z,89.6
2024-01-28T08:56:10Z,89.4
2024-01-28T08:57:10Z,85.6
2024-01-28T08:58:10Z,85.5
2024-01-28T08:59:10Z,85.8
2024-01-28T09:00:10Z,85.7
2024-01-28T09:01:10Z,85.5
2024-01-28T09:02:10Z,85.8
2024-01-28T09:03:10Z,86.3
2024-01-28T09:04:10Z,89.1
2024-01-28T09:05:10Z,86.8
2024-01-28T09:06:10Z,87.1
2024-01-28T09:07:10Z,87.0
2024-01-28T09:08:10Z,89.2
2024-01-28T09:09:10Z,89.4
2024-01-28T09:10:10Z,89.5
2024-01-28T09:11:10Z,50.0
2024-01-28T09:12:10Z,50.0
2024-01-28T09:13:10Z,87.5
2024-01-28T09:14:10Z,88.0
2024-01-28T09:15:10Z,88.3
2024-01-28T09:16:10Z,88.6
2024-01-28T09:17:10Z,88.9
2024-01-28T09:18:10Z,88.9
2024-01-28T09:19:10Z,89.0
2024-01-28T09:20:10Z,88.9
2024-01-28T09:21:10Z,88.9
2024-01-28T09:22:10Z,89.0
2024-01-28T09:23:10Z,89.2
2024-01-28T09:24:10Z,89.0
2024-01-28T09:25:10Z,89.1
2024-01-28T09:26:10Z,89.1
2024-01-28T09:27:10Z,89.3
2024-01-28T09:28:10Z,89.5
2024-01-28T09:29:10Z,89.2
2024-01-28T09:30:10Z,89.2
2024-01-28T09:31:10Z,89.1
2024-01-28T09:32:10Z,88.8
2024-01-28T09:33:10Z,88.5
2024-01-28T09:34:10Z,88.3
2024-01-28T09:35:10Z,88.2
2024-01-28T09:36:10Z,88.1
2024-01-28T09:37:10Z,88.1
2024-01-28T09:38:10Z,88.0
2024-01-28T09:39:10Z,88.1
2024-01-28T09:40:10Z,88.0
2024-01-28T09:41:10Z,88.6
2024-01-28T09:42:10Z,89.2
2024-01-28T09:43:10Z,88.4
2024-01-28T09:44:10Z,87.1
2024-01-28T09:45:10Z,87.7
2024-01-28T09:46:10Z,88.3
2024-01-28T09:47:10Z,88.7
2024-01-28T09:48:10Z,89.1
2024-01-28T09:49:10Z,89.1
2024-01-28T09:50:10Z,50.0
2024-01-28T09:51:10Z,88.8
2024-01-28T09:52:10Z,87.8
2024-01-28T09:53:10Z,86.2
2024-01-28T09:54:10Z,85.3
2024-01-28T09:55:10Z,85.4
2024-01-28T09:56:10Z,85.3
2024-01-28T09:57:10Z,89.0
2024-01-28T09:58:10Z,89.1
2024-01-28T09:59:10Z,89.2
2024-01-28T10:00:10Z,89.4
2024-01-28T10:01:10Z,89.6
2024-01-28T10:02:10Z,89.7
2024-01-28T10:03:10Z,89.8
2024-01-28T10:04:10Z,90.0
2024-01-28T10:05:10Z,90.0
2024-01-28T10:06:10Z,90.0
2024-01-28T10:07:10Z,89.8
2024-01-28T10:08:10Z,89.7
2024-01-28T10:09:10Z,89.6
2024-01-28T10:10:10Z,50.0
2024-01-28T10:11:10Z,50.0
2024-01-28T10:12:10Z,50.0
2024-01-28T10:13:10Z,89.5
2024-01-28T10:14:10Z,50.0
2024-01-28T10:15:10Z,50.0
2024-01-28T10:16:10Z,89.2
2024-01-28T10:17:10Z,50.0
2024-01-28T10:18:10Z,50.0
2024-01-28T10:19:10Z,50.0
2024-01-28T10:20:10Z,89.7
2024-01-28T10:21:10Z,89.6
2024-01-28T10:22:10Z,89.6
2024-01-28T10:23:10Z,50.0
2024-01-28T10:24:10Z,89.4
2024-01-28T10:25:10Z,89.6
2024-01-28T10:26:10Z,50.0
2024-01-28T10:27:10Z,50.0
2024-01-28T10:28:10Z,89.4
2024-01-28T10:29:10Z,90.0
2024-01-28T10:30:10Z,50.0
2024-01-28T10:31:10Z,90.3
2024-01-28T10:32:10Z,91.0
2024-01-28T10:33:10Z,92.0
2024-01-28T10:34:10Z,91.9
2024-01-28T10:35:10Z,91.3
2024-01-28T10:36:10Z,91.8
2024-01-28T10:37:10Z,92.9
2024-01-28T10:38:10Z,93.3
2024-01-28T10:39:10Z,93.7
2024-01-28T10:40:10Z,94.8
2024-01-28T10:41:10Z,94.9
2024-01-28T10:42:10Z,94.5
2024-01-28T10:43:10Z,94.4
2024-01-28T10:44:10Z,93.0
2024-01-28T10:45:10Z,93.5
2024-01-28T10:46:10Z,91.9
2024-01-28T10:47:10Z,91.6
2024-01-28T10:48:10Z,91.4
2024-01-28T10:49:10Z,92.1
2024-01-28T10:50:10Z,93.2
2024-01-28T10:51:10Z,93.6
2024-01-28T10:52:10Z,93.9
2024-01-28T10:53:10Z,93.6
2024-01-28T10:54:10Z,94.1
2024-01-28T10:55:10Z,95.1
2024-01-28T10:56:10Z,50.0
2024-01-28T10:57:10Z,93.9
2024-01-28T10:58:10Z,50.0
2024-01-28T10:59:10Z,92.4
2024-01-28T11:00:10Z,50.0
2024-01-28T11:01:10Z,50.0
2024-01-28T11:02:10Z,91.0
2024-01-28T11:03:10Z,50.0
2024-01-28T11:04:10Z,91.3
2024-01-28T11:05:10Z,91.2
2024-01-28T11:06:10Z,50.0
2024-01-28T11:07:10Z,91.5
2024-01-28T11:08:10Z,91.1
2024-01-28T11:09:10Z,90.8
2024-01-28T11:10:10Z,90.7
2024-01-28T11:11:10Z,90.3
2024-01-28T11:12:10Z,90.1
2024-01-28T11:13:10Z,90.1
2024-01-28T11:14:10Z,90.1
2024-01-28T11:15:10Z,90.2
2024-01-28T11:16:10Z,90.2
2024-01-28T11:17:10Z,90.1
2024-01-28T11:18:10Z,90.1
2024-01-28T11:19:10Z,90.0
2024-01-28T11:20:10Z,90.1
2024-01-28T11:21:10Z,90.2
2024-01-28T11:22:10Z,90.2
2024-01-28T11:23:10Z,90.1
2024-01-28T11:24:10Z,90.1
2024-01-28T11:25:10Z,90.1
2024-01-28T11:26:10Z,90.0
2024-01-28T11:27:10Z,90.0
2024-01-28T11:28:10Z,90.0
2024-01-28T11:29:10Z,89.9
2024-01-28T11:30:10Z,90.0
2024-01-28T11:31:10Z,50.0
2024-01-28T11:32:10Z,89.9
2024-01-28T11:33:10Z,89.5
2024-01-28T11:34:10Z,89.3
2024-01-28T11:35:10Z,89.7
2024-01-28T11:36:10Z,89.8
2024-01-28T11:37:10Z,89.9
2024-01-28T11:38:10Z,90.1
2024-01-28T11:39:10Z,89.9
2024-01-28T11:40:10Z,90.3
2024-01-28T11:41:10Z,90.5
2024-01-28T11:42:10Z,90.0
2024-01-28T11:43:10Z,90.2
2024-01-28T11:44:10Z,50.0
2024-01-28T11:45:10Z,90.8
2024-01-28T11:46:10Z,91.0
2024-01-28T11:47:10Z,91.1
2024-01-28T11:48:10Z,91.1
2024-01-28T11:49:10Z,91.1
2024-01-28T11:50:10Z,91.1
2024-01-28T11:51:10Z,91.2
2024-01-28T11:52:10Z,91.1
2024-01-28T11:53:10Z,91.1
2024-01-28T11:54:10Z,50.0
2024-01-28T11:55:10Z,50.0
2024-01-28T11:56:10Z,50.0
2024-01-28T11:57:10Z,50.0
2024-01-28T11:58:10Z,92.1
2024-01-28T11:59:10Z,50.0
2024-01-28T12:00:10Z,92.3
2024-01-28T12:01:10Z,92.7
2024-01-28T12:02:10Z,50.0
2024-01-28T12:03:10Z,93.3
2024-01-28T12:04:10Z,93.1
2024-01-28T12:05:10Z,50.0
2024-01-28T12:06:10Z,50.0
2024-01-28T12:07:10Z,92.5
2024-01-28T12:08:10Z,50.0
2024-01-28T12:09:10Z,91.7
2024-01-28T12:10:10Z,90.9
2024-01-28T12:11:10Z,91.8
2024-01-28T12:12:10Z,91.6
2024-01-28T12:13:10Z,91.5
2024-01-28T12:14:10Z,91.5
2024-01-28T12:15:10Z,91.5
2024-01-28T12:16:10Z,91.6
2024-01-28T12:17:10Z,91.6
2024-01-28T12:18:10Z,91.6
2024-01-28T12:19:10Z,91.6
2024-01-28T12:20:10Z,91.5
2024-01-28T12:21:10Z,91.6
2024-01-28T12:22:10Z,91.7
2024-01-28T12:23:10Z,91.6
2024-01-28T12:24:10Z,91.5
2024-01-28T12:25:10Z,91.5
2024-01-28T12:26:10Z,91.6
2024-01-28T12:27:10Z,91.5
2024-01-28T12:28:10Z,91.6
2024-01-28T12:29:10Z,91.4
2024-01-28T12:30:10Z,50.0
2024-01-28T12:31:10Z,50.0
2024-01-28T12:32:10Z,50.0
2024-01-28T12:33:10Z,91.4
2024-01-28T12:34:10Z,91.3
2024-01-28T12:35:10Z,90.8
2024-01-28T12:36:10Z,91.0
2024-01-28T12:37:10Z,90.8
2024-01-28T12:38:10Z,90.8
2024-01-28T12:39:10Z,84.2
2024-01-28T12:40:10Z,85.6
2024-01-28T12:41:10Z,50.0
2024-01-28T12:42:10Z,91.0
2024-01-28T12:43:10Z,90.8
2024-01-28T12:44:10Z,90.2
2024-01-28T12:45:10Z,90.4
2024-01-28T12:46:10Z,90.6
2024-01-28T12:47:10Z,90.6
2024-01-28T12:48:10Z,90.6
2024-01-28T12:49:10Z,90.5
2024-01-28T12:50:10Z,90.5
2024-01-28T12:51:10Z,89.9
2024-01-28T12:52:10Z,90.6
2024-01-28T12:53:10Z,90.5
2024-01-28T12:54:10Z,90.5
2024-01-28T12:55:10Z,89.8
2024-01-28T12:56:10Z,89.6
2024-01-28T12:57:10Z,89.6
2024-01-28T12:58:10Z,89.5
2024-01-28T12:59:10Z,89.4
2024-01-28T13:00:10Z,89.2
2024-01-28T13:01:10Z,89.2
2024-01-28T13:02:10Z,89.2
2024-01-28T13:03:10Z,50.0
2024-01-28T13:04:10Z,50.0
2024-01-28T13:05:10Z,90.3
2024-01-28T13:06:10Z,90.2
2024-01-28T13:07:10Z,90.1
2024-01-28T13:08:10Z,90.2
2024-01-28T13:09:10Z,90.2
2024-01-28T13:10:10Z,90.3
2024-01-28T13:11:10Z,90.3
2024-01-28T13:12:10Z,50.0
2024-01-28T13:13:10Z,50.0
2024-01-28T13:14:10Z,90.4
2024-01-28T13:15:10Z,90.6
2024-01-28T13:16:10Z,90.9
2024-01-28T13:17:10Z,91.1
2024-01-28T13:18:10Z,91.9
2024-01-28T13:19:10Z,92.4
2024-01-28T13:20:10Z,93.2
2024-01-28T13:21:10Z,93.4
2024-01-28T13:22:10Z,93.9
2024-01-28T13:23:10Z,93.9
2024-01-28T13:24:10Z,93.9
2024-01-28T13:25:10Z,94.0
2024-01-28T13:26:10Z,94.0
2024-01-28T13:27:10Z,93.6
2024-01-28T13:28:10Z,92.9
2024-01-28T13:29:10Z,50.0
2024-01-28T13:30:10Z,93.5
2024-01-28T13:31:10Z,92.9
2024-01-28T13:32:10Z,92.6
2024-01-28T13:33:10Z,92.6
2024-01-28T13:34:10Z,92.8
2024-01-28T13:35:10Z,92.5
2024-01-28T13:36:10Z,92.3
2024-01-28T13:37:10Z,92.2
2024-01-28T13:38:10Z,92.1
2024-01-28T13:39:10Z,92.4
2024-01-28T13:40:10Z,92.6
2024-01-28T13:41:10Z,92.4
2024-01-28T13:42:10Z,92.6
2024-01-28T13:43:10Z,92.6
2024-01-28T13:44:10Z,92.6
2024-01-28T13:45:10Z,92.5
2024-01-28T13:46:10Z,92.7
2024-01-28T13:47:10Z,92.7
2024-01-28T13:48:10Z,92.6
2024-01-28T13:49:10Z,92.6
2024-01-28T13:50:10Z,92.7
2024-01-28T13:51:10Z,50.0
2024-01-28T13:52:10Z,92.2
2024-01-28T13:53:10Z,92.0
2024-01-28T13:54:10Z,50.0
2024-01-28T13:55:10Z,90.9
2024-01-28T13:56:10Z,50.0
2024-01-28T13:57:10Z,90.4
2024-01-28T13:58:10Z,50.0
2024-01-28T13:59:10Z,90.8
2024-01-28T14:00:10Z,91.2
2024-01-28T14:01:10Z,91.6
2024-01-28T14:02:10Z,91.8
2024-01-28T14:03:10Z,91.9
2024-01-28T14:04:10Z,50.0
2024-01-28T14:05:10Z,92.0
2024-01-28T14:06:10Z,92.1
2024-01-28T14:07:10Z,50.0
2024-01-28T14:08:10Z,92.1
2024-01-28T14:09:10Z,91.9
2024-01-28T14:10:10Z,50.0
2024-01-28T14:11:10Z,90.8
2024-01-28T14:12:10Z,91.4
2024-01-28T14:13:10Z,91.4
2024-01-28T14:14:10Z,91.3
2024-01-28T14:15:10Z,91.3
2024-01-28T14:16:10Z,91.3
2024-01-28T14:17:10Z,50.0
2024-01-28T14:18:10Z,50.0
2024-01-28T14:19:10Z,91.7
2024-01-28T14:20:10Z,92.1
2024-01-28T14:21:10Z,50.0
2024-01-28T14:22:10Z,92.1
2024-01-28T14:23:10Z,92.2
2024-01-28T14:24:10Z,92.7
2024-01-28T14:25:10Z,93.0
2024-01-28T14:26:10Z,91.2
2024-01-28T14:27:10Z,91.6
2024-01-28T14:28:10Z,91.3
2024-01-28T14:29:10Z,91.9
2024-01-28T14:30:10Z,91.6
2024-01-28T14:31:10Z,91.4
2024-01-28T14:32:10Z,91.6
2024-01-28T14:33:10Z,91.9
2024-01-28T14:34:10Z,92.4
2024-01-28T14:35:10Z,50.0
2024-01-28T14:36:10Z,50.0
2024-01-28T14:37:10Z,50.0
2024-01-28T14:38:10Z,92.7
2024-01-28T14:39:10Z,92.7
2024-01-28T14:40:10Z,50.0
2024-01-28T14:41:10Z,50.0
2024-01-28T14:42:10Z,50.0
2024-01-28T14:43:10Z,50.0
2024-01-28T14:44:10Z,50.0
2024-01-28T14:45:10Z,50.0
2024-01-28T14:46:10Z,50.0
2024-01-28T14:47:10Z,50.0
2024-01-28T14:48:10Z,50.0
2024-01-28T14:49:10Z,50.0
2024-01-28T14:50:10Z,50.0
2024-01-28T23:50:10Z,50.0
2024-01-28T23:51:10Z,50.0
2024-01-28T23:52:10Z,50.0
2024-01-28T23:53:10Z,50.0
2024-01-28T23:54:10Z,50.0
